rule_id,from_ziffer,to_ziffer,direction,legal_basis,quote,verified,verified_at,source,parser_verdict,parser_reason,parser_provision
excl_auto_406_401,406,401,one_way,GOÄ Anmerkung zu Nummer 401,"Der Zuschlag nach Nummer 401 ist neben den Leistungen nach den Nummern 406, 422 bis 424, 644, 645, 649 und/oder 1754 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[422-424(3)],CONFIRMED,form_A,"Der Zuschlag nach Nummer 401 ist neben den Leistungen nach den Nummern 406, 422 bis 424, 644, 645, 649 und/oder 1754 nicht berechnungsfähig."
excl_auto_422_401,422,401,one_way,GOÄ Anmerkung zu Nummer 401,"Der Zuschlag nach Nummer 401 ist neben den Leistungen nach den Nummern 406, 422 bis 424, 644, 645, 649 und/oder 1754 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[422-424(3)],CONFIRMED,form_A,"Der Zuschlag nach Nummer 401 ist neben den Leistungen nach den Nummern 406, 422 bis 424, 644, 645, 649 und/oder 1754 nicht berechnungsfähig."
excl_auto_423_401,423,401,one_way,GOÄ Anmerkung zu Nummer 401,"Der Zuschlag nach Nummer 401 ist neben den Leistungen nach den Nummern 406, 422 bis 424, 644, 645, 649 und/oder 1754 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[422-424(3)],CONFIRMED,form_A,"Der Zuschlag nach Nummer 401 ist neben den Leistungen nach den Nummern 406, 422 bis 424, 644, 645, 649 und/oder 1754 nicht berechnungsfähig."
excl_auto_424_401,424,401,one_way,GOÄ Anmerkung zu Nummer 401,"Der Zuschlag nach Nummer 401 ist neben den Leistungen nach den Nummern 406, 422 bis 424, 644, 645, 649 und/oder 1754 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[422-424(3)],CONFIRMED,form_A,"Der Zuschlag nach Nummer 401 ist neben den Leistungen nach den Nummern 406, 422 bis 424, 644, 645, 649 und/oder 1754 nicht berechnungsfähig."
excl_auto_644_401,644,401,one_way,GOÄ Anmerkung zu Nummer 401,"Der Zuschlag nach Nummer 401 ist neben den Leistungen nach den Nummern 406, 422 bis 424, 644, 645, 649 und/oder 1754 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[422-424(3)],CONFIRMED,form_A,"Der Zuschlag nach Nummer 401 ist neben den Leistungen nach den Nummern 406, 422 bis 424, 644, 645, 649 und/oder 1754 nicht berechnungsfähig."
excl_auto_645_401,645,401,one_way,GOÄ Anmerkung zu Nummer 401,"Der Zuschlag nach Nummer 401 ist neben den Leistungen nach den Nummern 406, 422 bis 424, 644, 645, 649 und/oder 1754 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[422-424(3)],CONFIRMED,form_A,"Der Zuschlag nach Nummer 401 ist neben den Leistungen nach den Nummern 406, 422 bis 424, 644, 645, 649 und/oder 1754 nicht berechnungsfähig."
excl_auto_649_401,649,401,one_way,GOÄ Anmerkung zu Nummer 401,"Der Zuschlag nach Nummer 401 ist neben den Leistungen nach den Nummern 406, 422 bis 424, 644, 645, 649 und/oder 1754 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[422-424(3)],CONFIRMED,form_A,"Der Zuschlag nach Nummer 401 ist neben den Leistungen nach den Nummern 406, 422 bis 424, 644, 645, 649 und/oder 1754 nicht berechnungsfähig."
excl_auto_1754_401,1754,401,one_way,GOÄ Anmerkung zu Nummer 401,"Der Zuschlag nach Nummer 401 ist neben den Leistungen nach den Nummern 406, 422 bis 424, 644, 645, 649 und/oder 1754 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[422-424(3)],CONFIRMED,form_A,"Der Zuschlag nach Nummer 401 ist neben den Leistungen nach den Nummern 406, 422 bis 424, 644, 645, 649 und/oder 1754 nicht berechnungsfähig."
excl_auto_403_402,403,402,mutual,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_676_402,676,402,one_way,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_677_402,677,402,one_way,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_678_402,678,402,one_way,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_679_402,679,402,one_way,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_680_402,680,402,one_way,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_681_402,681,402,one_way,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_682_402,682,402,one_way,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_683_402,683,402,one_way,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_684_402,684,402,one_way,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_685_402,685,402,one_way,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_686_402,686,402,one_way,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_687_402,687,402,one_way,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_688_402,688,402,one_way,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_689_402,689,402,one_way,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_690_402,690,402,one_way,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_691_402,691,402,one_way,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_692_402,692,402,one_way,GOÄ Anmerkung zu Nummer 402,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 402 ist neben den Leistungen nach den Nummern 403 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_402_403,402,403,mutual,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_676_403,676,403,one_way,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_677_403,677,403,one_way,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_678_403,678,403,one_way,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_679_403,679,403,one_way,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_680_403,680,403,one_way,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_681_403,681,403,one_way,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_682_403,682,403,one_way,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_683_403,683,403,one_way,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_684_403,684,403,one_way,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_685_403,685,403,one_way,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_686_403,686,403,one_way,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_687_403,687,403,one_way,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_688_403,688,403,one_way,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_689_403,689,403,one_way,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_690_403,690,403,one_way,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_691_403,691,403,one_way,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_692_403,692,403,one_way,GOÄ Anmerkung zu Nummer 403,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[676-692(17)],CONFIRMED,form_A,Der Zuschlag nach Nummer 403 ist neben den Leistungen nach den Nummern 402 sowie 676 bis 692 nicht berechnungsfähig.
excl_auto_422_404,422,404,one_way,GOÄ Anmerkung zu Nummer 404,"Der Zuschlag nach Nummer 404 ist neben den Leistungen nach den Nummern 422, 423, 644, 645, 649 und/oder 1754 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Der Zuschlag nach Nummer 404 ist neben den Leistungen nach den Nummern 422, 423, 644, 645, 649 und/oder 1754 nicht berechnungsfähig."
excl_auto_423_404,423,404,one_way,GOÄ Anmerkung zu Nummer 404,"Der Zuschlag nach Nummer 404 ist neben den Leistungen nach den Nummern 422, 423, 644, 645, 649 und/oder 1754 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Der Zuschlag nach Nummer 404 ist neben den Leistungen nach den Nummern 422, 423, 644, 645, 649 und/oder 1754 nicht berechnungsfähig."
excl_auto_644_404,644,404,one_way,GOÄ Anmerkung zu Nummer 404,"Der Zuschlag nach Nummer 404 ist neben den Leistungen nach den Nummern 422, 423, 644, 645, 649 und/oder 1754 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Der Zuschlag nach Nummer 404 ist neben den Leistungen nach den Nummern 422, 423, 644, 645, 649 und/oder 1754 nicht berechnungsfähig."
excl_auto_645_404,645,404,one_way,GOÄ Anmerkung zu Nummer 404,"Der Zuschlag nach Nummer 404 ist neben den Leistungen nach den Nummern 422, 423, 644, 645, 649 und/oder 1754 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Der Zuschlag nach Nummer 404 ist neben den Leistungen nach den Nummern 422, 423, 644, 645, 649 und/oder 1754 nicht berechnungsfähig."
excl_auto_649_404,649,404,one_way,GOÄ Anmerkung zu Nummer 404,"Der Zuschlag nach Nummer 404 ist neben den Leistungen nach den Nummern 422, 423, 644, 645, 649 und/oder 1754 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Der Zuschlag nach Nummer 404 ist neben den Leistungen nach den Nummern 422, 423, 644, 645, 649 und/oder 1754 nicht berechnungsfähig."
excl_auto_1754_404,1754,404,one_way,GOÄ Anmerkung zu Nummer 404,"Der Zuschlag nach Nummer 404 ist neben den Leistungen nach den Nummern 422, 423, 644, 645, 649 und/oder 1754 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Der Zuschlag nach Nummer 404 ist neben den Leistungen nach den Nummern 422, 423, 644, 645, 649 und/oder 1754 nicht berechnungsfähig."
excl_auto_427_462,427,462,one_way,GOÄ Anmerkung zu Nummer 428,"Neben den Leistungen nach den Nummern 427 und 428 sind die Leistungen nach den Nummern 462, 463 und/oder 501 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben den Leistungen nach den Nummern 427 und 428 sind die Leistungen nach den Nummern 462, 463 und/oder 501 nicht berechnungsfähig."
excl_auto_427_463,427,463,one_way,GOÄ Anmerkung zu Nummer 428,"Neben den Leistungen nach den Nummern 427 und 428 sind die Leistungen nach den Nummern 462, 463 und/oder 501 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben den Leistungen nach den Nummern 427 und 428 sind die Leistungen nach den Nummern 462, 463 und/oder 501 nicht berechnungsfähig."
excl_auto_427_501,427,501,one_way,GOÄ Anmerkung zu Nummer 428,"Neben den Leistungen nach den Nummern 427 und 428 sind die Leistungen nach den Nummern 462, 463 und/oder 501 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben den Leistungen nach den Nummern 427 und 428 sind die Leistungen nach den Nummern 462, 463 und/oder 501 nicht berechnungsfähig."
excl_auto_428_462,428,462,one_way,GOÄ Anmerkung zu Nummer 428,"Neben den Leistungen nach den Nummern 427 und 428 sind die Leistungen nach den Nummern 462, 463 und/oder 501 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben den Leistungen nach den Nummern 427 und 428 sind die Leistungen nach den Nummern 462, 463 und/oder 501 nicht berechnungsfähig."
excl_auto_428_463,428,463,one_way,GOÄ Anmerkung zu Nummer 428,"Neben den Leistungen nach den Nummern 427 und 428 sind die Leistungen nach den Nummern 462, 463 und/oder 501 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben den Leistungen nach den Nummern 427 und 428 sind die Leistungen nach den Nummern 462, 463 und/oder 501 nicht berechnungsfähig."
excl_auto_428_501,428,501,one_way,GOÄ Anmerkung zu Nummer 428,"Neben den Leistungen nach den Nummern 427 und 428 sind die Leistungen nach den Nummern 462, 463 und/oder 501 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben den Leistungen nach den Nummern 427 und 428 sind die Leistungen nach den Nummern 462, 463 und/oder 501 nicht berechnungsfähig."
excl_auto_501_500,501,500,one_way,GOÄ Anmerkung zu Nummer 501,Neben der Leistung nach Nummer 501 sind die Leistungen nach den Nummern 500 und 505 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,Neben der Leistung nach Nummer 501 sind die Leistungen nach den Nummern 500 und 505 nicht berechnungsfähig.
excl_auto_501_505,501,505,one_way,GOÄ Anmerkung zu Nummer 501,Neben der Leistung nach Nummer 501 sind die Leistungen nach den Nummern 500 und 505 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,Neben der Leistung nach Nummer 501 sind die Leistungen nach den Nummern 500 und 505 nicht berechnungsfähig.
excl_auto_510_521,510,521,one_way,GOÄ Anmerkung zu Nummer 510,Neben der Leistung nach Nummer 510 ist die Leistung nach Nummer 521 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,Neben der Leistung nach Nummer 510 ist die Leistung nach Nummer 521 nicht berechnungsfähig.
excl_auto_538_560,538,560,mutual,GOÄ Anmerkung zu Nummer 562,"Die Leistungen nach den Nummern 538, 560, 561 und 562 sind nicht nebeneinander berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:nicht_nebeneinander,CONFIRMED,form_C,"Die Leistungen nach den Nummern 538, 560, 561 und 562 sind nicht nebeneinander berechnungsfähig."
excl_auto_538_561,538,561,mutual,GOÄ Anmerkung zu Nummer 562,"Die Leistungen nach den Nummern 538, 560, 561 und 562 sind nicht nebeneinander berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:nicht_nebeneinander,CONFIRMED,form_C,"Die Leistungen nach den Nummern 538, 560, 561 und 562 sind nicht nebeneinander berechnungsfähig."
excl_auto_538_562,538,562,mutual,GOÄ Anmerkung zu Nummer 562,"Die Leistungen nach den Nummern 538, 560, 561 und 562 sind nicht nebeneinander berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:nicht_nebeneinander,CONFIRMED,form_C,"Die Leistungen nach den Nummern 538, 560, 561 und 562 sind nicht nebeneinander berechnungsfähig."
excl_auto_560_538,560,538,mutual,GOÄ Anmerkung zu Nummer 562,"Die Leistungen nach den Nummern 538, 560, 561 und 562 sind nicht nebeneinander berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:nicht_nebeneinander,CONFIRMED,form_C,"Die Leistungen nach den Nummern 538, 560, 561 und 562 sind nicht nebeneinander berechnungsfähig."
excl_auto_560_561,560,561,mutual,GOÄ Anmerkung zu Nummer 562,"Die Leistungen nach den Nummern 538, 560, 561 und 562 sind nicht nebeneinander berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:nicht_nebeneinander,CONFIRMED,form_C,"Die Leistungen nach den Nummern 538, 560, 561 und 562 sind nicht nebeneinander berechnungsfähig."
excl_auto_560_562,560,562,mutual,GOÄ Anmerkung zu Nummer 562,"Die Leistungen nach den Nummern 538, 560, 561 und 562 sind nicht nebeneinander berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:nicht_nebeneinander,CONFIRMED,form_C,"Die Leistungen nach den Nummern 538, 560, 561 und 562 sind nicht nebeneinander berechnungsfähig."
